time,open,high,low,close,smz_trend_15m,smz_trend_1h,smz_trend_4h,smz_trend_1d,poi_high_bull,poi_high_bear,poi_mid_bull,poi_mid_bear,htf_fvg_1h_bull,htf_fvg_1h_bear,htf_fvg_4h_bull,htf_fvg_4h_bear,smc_liquidity_high,smc_liquidity_low,liq_buyside_target,liq_sellside_target,asia_session_high,asia_session_low,london_session_high,london_session_low,ny_session_high,ny_session_low,pd_high,pd_low,pd_mid,daily_mid_50,true_day_open,crt_buy_signal,crt_sell_signal,sb_sig_ln,sb_sig_am,sb_sig_pm,sb_lux_ln,sb_lux_am,sb_lux_pm,sb_or_range,sb_trading_range,htf_sweep_4h_bull,htf_sweep_4h_bear,htf_sweep_1d_bull,htf_sweep_1d_bear,liquidity_sweep_bull,liquidity_sweep_bear,choch_bull,choch_bear,cisd_bull,cisd_bear,mss_bull,mss_bear,fvg_sb_bull,fvg_sb_bear,fvg_smz_bull,fvg_smz_bear,fvg_bpr_bull,fvg_bpr_bear,mss_fvg_bull,mss_fvg_bear,entry_sb_bull,entry_sb_bear,entry_setup01_bull,entry_setup01_bear,entry_ote_bull,entry_ote_bear,entry_fvg_bull,entry_fvg_bear,bb_pivot_high,bb_pivot_low,stop_loss_bull,stop_loss_bear,target_bull,target_bear
2026-01-02 13:40:00,4369.29,4372.65,4368.25,4372.47,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 13:45:00,4372.33,4377.63,4370.27,4370.45,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 13:50:00,4369.75,4371.65,4365.64,4366.87,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 13:55:00,4366.84,4370.21,4361.74,4366.0,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:00:00,4365.32,4371.94,4364.83,4371.69,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:05:00,4371.65,4372.66,4368.85,4370.77,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:10:00,4370.77,4371.89,4368.51,4370.48,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:15:00,4370.38,4372.1,4366.99,4372.1,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:20:00,4372.09,4373.71,4368.19,4368.64,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:25:00,4368.65,4371.62,4367.74,4368.1,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:30:00,4368.13,4369.83,4354.49,4355.26,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:35:00,4354.69,4359.72,4350.01,4351.26,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:40:00,4350.99,4356.56,4348.15,4356.42,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4402.33,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:45:00,4356.54,4363.2,4353.8,4361.58,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:50:00,4361.57,4363.16,4354.88,4359.08,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 14:55:00,4358.33,4359.51,4352.18,4353.5,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:00:00,4352.93,4356.9,4341.87,4341.87,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:05:00,4341.91,4350.35,4338.96,4347.33,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:10:00,4347.2,4349.18,4333.62,4340.41,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:15:00,4340.72,4342.79,4334.79,4339.5,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:20:00,4339.63,4341.63,4330.41,4334.16,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:25:00,4334.31,4340.32,4334.04,4336.78,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:30:00,4336.7,4339.92,4331.78,4339.24,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:35:00,4339.12,4341.87,4337.27,4340.15,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:40:00,4340.64,4346.64,4340.64,4346.09,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:45:00,4346.03,4346.91,4340.92,4342.71,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:50:00,4342.73,4344.04,4338.6,4341.63,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 15:55:00,4341.52,4341.59,4333.56,4335.32,-1,1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 16:00:00,4335.29,4337.4,4324.36,4327.67,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4363.344999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 16:05:00,4327.44,4329.52,4322.19,4326.73,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4373.71,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4362.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4302.97,0.0,5595.18,4302.97
2026-01-02 16:10:00,4326.69,4326.9,4320.47,4322.53,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4361.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 16:15:00,4322.41,4324.95,4315.33,4317.22,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4302.97,0.0,0.0,5595.18,5098.65,0.0,4358.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4302.97
2026-01-02 16:20:00,4317.37,4320.93,4314.87,4318.76,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:25:00,4318.63,4324.31,4318.53,4321.77,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:30:00,4321.58,4321.9,4315.25,4316.15,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:35:00,4316.34,4325.06,4315.31,4322.38,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:40:00,4322.01,4328.3,4321.07,4325.79,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:45:00,4325.81,4328.38,4323.08,4324.73,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:50:00,4324.41,4326.96,4322.45,4323.67,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 16:55:00,4323.72,4326.6,4321.52,4326.6,-1,-1,-1,-1,6,0,8,0,0,0,0,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:00:00,4325.68,4332.47,4325.03,4332.3,-1,-1,-1,-1,6,0,8,0,0,0,1,1,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:05:00,4332.32,4333.77,4327.68,4328.29,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:10:00,4328.24,4331.52,4327.74,4330.31,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:15:00,4330.19,4333.06,4328.38,4329.25,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:20:00,4329.27,4330.94,4325.72,4325.97,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:25:00,4325.97,4329.18,4323.96,4328.89,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4346.91,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:30:00,4328.86,4331.29,4326.6,4328.65,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:35:00,4328.55,4330.11,4324.72,4325.67,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:40:00,4325.68,4327.4,4323.63,4326.4,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:45:00,4326.38,4328.17,4324.72,4325.88,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:50:00,4325.92,4327.82,4324.09,4325.23,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 17:55:00,4325.27,4326.23,4322.59,4323.12,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:00:00,4322.47,4323.72,4320.46,4322.2,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:05:00,4322.2,4323.39,4316.01,4316.72,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:10:00,4316.73,4316.75,4312.5,4314.56,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4357.415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:15:00,4314.68,4318.5,4310.56,4318.5,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4356.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5595.18,5595.18,4314.87
2026-01-02 18:20:00,4318.99,4320.07,4316.03,4319.22,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4356.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:25:00,4319.29,4321.75,4317.72,4318.84,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4356.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:30:00,4318.88,4319.62,4315.0,4316.27,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4356.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4314.87
2026-01-02 18:35:00,4316.16,4318.53,4311.87,4315.65,-1,-1,-1,-1,6,0,8,0,0,0,1,0,4467.74,4371.02,4333.77,,4398.61,4371.02,4402.33,4314.87,0.0,0.0,5595.18,5098.65,0.0,4356.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5595.18,5595.18,4314.87
