time,open,high,low,close,Ultra High Volume,Very High Volume,High Volume,Trend MA,High Taken,Low Taken,High Taken (no text),Low Taken (no text),#1,#2,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Swing High,Swing Low,Turtle Soup Buy Auto,Turtle Soup Sell Auto,Turtle Soup Buy Huge,Turtle Soup Sell Huge,Turtle Soup Buy Large,Turtle Soup Sell Large,Turtle Soup Buy Normal,Turtle Soup Sell Normal,Turtle Soup Buy Small,Turtle Soup Sell Small,Turtle Soup Buy Tiny,Turtle Soup Sell Tiny,Plot,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),TF1 Trend,TF2 Trend,TF3 Trend,TF4 Trend
2026-01-03T04:30:00+08:00,4328.42,4328.51,4325.32,4327.59,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3216.53,3216.53,3214.44,3216.29,3,2,1,0
2026-01-03T04:35:00+08:00,4327.62,4329.12,4326.39,4327.57,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3216.29,3217.38,3215.31,3215.99,3,2,1,0
2026-01-03T04:40:00+08:00,4327.53,4329.47,4326.78,4326.83,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.95,3217.18,3215.81,3215.87,3,2,1,0
2026-01-03T04:45:00+08:00,4326.87,4328.27,4326.42,4327.17,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.86,3217.06,3215.46,3216.22,3,2,1,0
2026-01-03T04:50:00+08:00,4327.25,4329.82,4326.74,4328.08,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3216.31,3218.01,3216.04,3216.96,3,2,1,0
2026-01-03T04:55:00+08:00,4328.37,4331.58,4328.37,4331.4,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3217.23,3219.36,3217.23,3218.65,3,2,1,0
2026-01-03T05:00:00+08:00,4331.36,4331.87,4328.07,4330.68,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3218.75,3219,3215.45,3217.14,3,2,1,0
2026-01-03T05:05:00+08:00,4330.67,4331.22,4327.03,4329.56,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3217,3217.55,3214.42,3216.27,3,2,1,0
2026-01-03T05:10:00+08:00,4329.55,4331.25,4328.61,4329.1,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3216.3,3217.42,3215.42,3215.89,3,2,1,0
2026-01-03T05:15:00+08:00,4329.11,4329.36,4327.72,4328.41,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.82,3216.02,3215,3215.53,3,2,1,0
2026-01-03T05:20:00+08:00,4328.52,4329.47,4327.83,4329.03,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.65,3216.28,3215.11,3216,3,2,1,0
2026-01-03T05:25:00+08:00,4329.2,4329.66,4328.11,4328.84,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.93,3216.29,3214.95,3215.62,3,2,1,0
2026-01-03T05:30:00+08:00,4328.57,4329.68,4328.21,4329.37,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.42,3215.98,3215.1,3215.33,3,2,1,0
2026-01-03T05:35:00+08:00,4329.36,4330.35,4328.24,4328.39,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.31,3215.63,3214.34,3214.83,3,2,1,0
2026-01-03T05:40:00+08:00,4328.36,4328.73,4327.02,4328.55,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3214.82,3215.84,3214.64,3215.77,3,2,1,0
2026-01-03T05:45:00+08:00,4328.5,4331.47,4328.42,4330.54,,,,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3215.66,3218.46,3215.66,3217.63,3,2,1,0
2026-01-03T05:50:00+08:00,4330.55,4333.35,4330.32,4332.7,,,4327.702442865185,,,,,,4328.78,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3217.74,3218.99,3217.47,3218.72,3,2,1,0
2026-01-05T07:00:00+08:00,4353.22,4356.77,4345.29,4356.77,,,4341.3120540891005,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3236.09,3243.43,3232.11,3240.25,3,2,1,0
2026-01-05T07:05:00+08:00,4356.79,4360.04,4349.67,4360.04,,,4345.309550225593,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3240.05,3240.71,3233.71,3240.71,3,2,1,0
2026-01-05T07:10:00+08:00,4360.22,4370.52,4358.78,4370.03,,,4353.97629663805,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3240.85,3248.22,3239.74,3247.59,3,2,1,0
2026-01-05T07:15:00+08:00,4370.23,4372.73,4360.78,4365.38,,,4355.551204021047,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3247.63,3249.56,3240.84,3244.05,3,2,1,0
2026-01-05T07:20:00+08:00,4365.39,4368.97,4364.19,4364.94,,,4359.027403733829,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3244.06,3246.77,3243.18,3243.9,3,2,1,0
2026-01-05T07:25:00+08:00,4365.29,4368.04,4363.04,4366.78,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3244.21,3247.1,3242.85,3246.73,3,2,1,0
2026-01-05T07:30:00+08:00,4366.73,4366.73,4354.04,4356.76,,,4348.471108321516,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3246.33,3246.33,3238.16,3239.71,3,2,1,0
2026-01-05T07:35:00+08:00,4356.06,4362.39,4354.7,4361.55,,,4349.034529155693,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3239.25,3244.32,3238.4,3244.05,3,2,1,0
2026-01-05T07:40:00+08:00,4361.78,4363.53,4360.54,4362.23,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3244.2,3246.06,3243.95,3245.42,3,2,1,0
2026-01-05T07:45:00+08:00,4362.07,4370.9,4361.35,4370.77,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3245.27,3251.39,3244.92,3251.2,3,2,1,0
2026-01-05T07:50:00+08:00,4370.78,4375.59,4370.61,4373.45,,,4365.0179517328925,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3251.11,3255.53,3251.02,3253.95,3,2,1,0
2026-01-05T07:55:00+08:00,4373.3,4375.93,4371.85,4372.47,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3253.74,3256.27,3253.03,3253.63,3,2,1,0
2026-01-05T08:00:00+08:00,4372.46,4375.14,4370.47,4370.5,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3253.69,3254.99,3250,3250.07,3,2,1,0
2026-01-05T08:05:00+08:00,4370.52,4375.35,4370.17,4375.35,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3250.08,3254.12,3249.6,3254.07,3,2,1,0
2026-01-05T08:10:00+08:00,4375.07,4379.87,4375.07,4378,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3254.25,3257.68,3253.98,3256.59,3,2,1,0
2026-01-05T08:15:00+08:00,4377.92,4383.46,4377.51,4383.42,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3256.46,3260.44,3256.46,3260.44,3,2,1,0
2026-01-05T08:20:00+08:00,4383.25,4385.85,4381.89,4384.72,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3260.32,3261.73,3259.37,3260.95,3,2,1,0
2026-01-05T08:25:00+08:00,4384.55,4389.37,4383.16,4387.06,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3260.9,3264.77,3259.83,3262.95,3,2,1,0
2026-01-05T08:30:00+08:00,4387.08,4392.34,4386.18,4388.79,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3262.97,3266.95,3262.37,3264.6,3,2,1,0
2026-01-05T08:35:00+08:00,4388.76,4396.5,4387.57,4395.07,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3264.42,3270.66,3263.88,3269.81,3,2,1,0
2026-01-05T08:40:00+08:00,4395.15,4395.28,4385.45,4387.85,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3269.86,3270.01,3262.82,3264.04,3,2,1,0
2026-01-05T08:45:00+08:00,4387.93,4391.7,4385.13,4391.59,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3264.24,3266.88,3261.92,3266.64,3,2,1,0
2026-01-05T08:50:00+08:00,4391.79,4392.67,4389.49,4391.96,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3266.75,3268.17,3265.14,3267.51,3,2,1,0
2026-01-05T08:55:00+08:00,4391.95,4396.02,4389.25,4395.01,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3267.49,3270.12,3265.1,3269.25,3,2,1,0
2026-01-05T09:00:00+08:00,4395.07,4416.79,4394.66,4416.74,,,4388.1247841391805,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3269.89,3285.97,3269.16,3285.96,3,2,1,0
2026-01-05T09:05:00+08:00,4416.73,4420.67,4404.84,4410.65,,,4397.753942414954,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420.67,,,,,,,,,,,,,,,3285.87,3288.46,3276.94,3280.89,3,2,1,0
2026-01-05T09:10:00+08:00,4410.57,4416.73,4397.33,4403.09,,,4389.502946528171,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3280.94,3285.5,3271.36,3275.46,3,2,1,0
2026-01-05T09:15:00+08:00,4403.07,4404.52,4395.5,4396.16,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3275.47,3276.34,3269.77,3270.12,3,2,1,0
2026-01-05T09:20:00+08:00,4396.07,4401.68,4394.47,4397.75,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3270.05,3273.74,3268.7,3270.7,3,2,1,0
2026-01-05T09:25:00+08:00,4397.89,4405.43,4394.02,4396.01,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3270.62,3276.62,3268.67,3270.27,3,2,1,0
2026-01-05T09:30:00+08:00,4396.29,4400.86,4393.3,4395.68,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3270.98,3274.1,3268.76,3270.67,3,2,1,0
2026-01-05T09:35:00+08:00,4394.39,4404.76,4394.38,4404.3,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3270.58,3276.19,3269.73,3275.92,3,2,1,0
2026-01-05T09:40:00+08:00,4404.37,4405.13,4397.85,4404.13,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3275.96,3276.6,3270.8,3275.38,3,2,1,0
2026-01-05T09:45:00+08:00,4404.08,4406.8,4399.08,4399.43,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3275.3,3277.25,3271.34,3272.25,3,2,1,0
2026-01-05T09:50:00+08:00,4399.43,4400.62,4391.45,4398.62,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3272.13,3273.47,3266.33,3272.43,3,2,1,0
2026-01-05T09:55:00+08:00,4398.62,4402.16,4397.07,4401.97,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3272.4,3275.23,3271.47,3274.97,3,2,1,0
2026-01-05T10:00:00+08:00,4402.1,4405.04,4395.79,4399.1,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3275.11,3276.89,3270.53,3272.92,3,2,1,0
2026-01-05T10:05:00+08:00,4399.04,4400.03,4388.47,4390.94,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4388.47,,,,,,,,,,,,,,3272.62,3273.62,3265.89,3267.95,3,2,1,0
2026-01-05T10:10:00+08:00,4391.07,4394.65,4390.1,4394.29,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3267.92,3270.19,3267.32,3269.65,3,2,1,0
2026-01-05T10:15:00+08:00,4394.33,4398.3,4392.58,4394.6,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3269.72,3273.17,3268.93,3270.84,3,2,1,0
2026-01-05T10:20:00+08:00,4394.65,4397.32,4394.18,4397.26,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3270.83,3273.46,3270.46,3273.41,3,2,1,0
2026-01-05T10:25:00+08:00,4397.32,4403.04,4397.13,4402.41,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3273.46,3277.77,3273.33,3277.08,3,2,1,0
2026-01-05T10:30:00+08:00,4401.97,4406.98,4401.24,4402.9,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3276.8,3280.16,3276.32,3277.62,3,2,1,0
2026-01-05T10:35:00+08:00,4402.68,4405.14,4401.61,4402.34,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3277.36,3280.14,3276.88,3278.11,3,2,1,0
2026-01-05T10:40:00+08:00,4402.37,4405.03,4399.6,4399.91,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3278.06,3280.39,3276.58,3276.75,3,2,1,0
2026-01-05T10:45:00+08:00,4399.91,4405.08,4398.68,4403.32,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3276.91,3280.15,3275.94,3279.01,3,2,1,0
2026-01-05T10:50:00+08:00,4403.27,4408.46,4402.8,4407.37,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3278.97,3282.42,3278.15,3281.18,3,2,1,0
2026-01-05T10:55:00+08:00,4407.34,4409.74,4404.31,4405.55,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3281.27,3283.13,3279.01,3279.96,3,2,1,0
2026-01-05T11:00:00+08:00,4405.49,4412.12,4405.49,4411.5,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3279.9,3283.79,3279.9,3283.25,3,2,1,0
2026-01-05T11:05:00+08:00,4411.46,4414.1,4409.26,4410.33,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.39,3285.18,3282.81,3283.52,3,2,1,0
2026-01-05T11:10:00+08:00,4410.39,4413.24,4408.44,4410.66,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.53,3285.94,3282.36,3284.34,3,2,1,0
2026-01-05T11:15:00+08:00,4410.58,4412.62,4407.68,4407.82,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3284.37,3286,3282.64,3282.73,3,2,1,0
2026-01-05T11:20:00+08:00,4407.91,4410.04,4407.65,4409.94,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.8,3286.36,3282.73,3286.36,3,2,1,0
2026-01-05T11:25:00+08:00,4409.95,4410.08,4405.92,4407.31,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3286.36,3286.36,3283.61,3284.53,3,2,1,0
2026-01-05T11:30:00+08:00,4407.36,4407.36,4403.68,4403.99,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3284.87,3284.87,3282.59,3282.8,3,2,1,0
2026-01-05T11:35:00+08:00,4404.01,4409.41,4403.51,4408.99,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.66,3286.09,3282.35,3285.82,3,2,1,0
2026-01-05T11:40:00+08:00,4408.86,4410.7,4408,4409.82,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3285.72,3287.29,3284.92,3286.5,3,2,1,0
2026-01-05T11:45:00+08:00,4409.81,4410.29,4406.2,4406.95,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3286.49,3286.97,3284.02,3284.24,3,2,1,0
2026-01-05T11:50:00+08:00,4407.05,4409.22,4406.42,4406.51,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3284.23,3285.4,3283.62,3283.65,3,2,1,0
2026-01-05T11:55:00+08:00,4406.5,4407.03,4399.73,4399.95,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.63,3283.98,3279.42,3279.68,3,2,1,0
2026-01-05T12:00:00+08:00,4399.99,4403.09,4397.25,4402.72,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3279.42,3281.6,3277.52,3281.41,3,2,1,0
2026-01-05T12:05:00+08:00,4402.75,4404.47,4400.23,4400.41,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3281.43,3282.43,3279.5,3279.5,3,2,1,0
2026-01-05T12:10:00+08:00,4400.23,4401.26,4398.46,4399.96,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3279.35,3280.56,3278.32,3279.06,3,2,1,0
2026-01-05T12:15:00+08:00,4400.1,4403.85,4399.89,4402.99,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3279.16,3281.35,3279.12,3280.79,3,2,1,0
2026-01-05T12:20:00+08:00,4403,4406.3,4403,4405.07,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3280.98,3283.08,3280.85,3282.03,3,2,1,0
2026-01-05T12:25:00+08:00,4405.07,4405.78,4404.2,4404.74,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.07,3282.96,3281.86,3282.63,3,2,1,0
2026-01-05T12:30:00+08:00,4404.8,4406.01,4404.44,4405,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.61,3283.29,3282,3282.14,3,2,1,0
2026-01-05T12:35:00+08:00,4405.05,4406.63,4404.01,4405.78,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.13,3282.93,3281.13,3282.37,3,2,1,0
2026-01-05T12:40:00+08:00,4405.82,4407.7,4405.3,4405.77,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.4,3283.34,3281.67,3281.83,3,2,1,0
2026-01-05T12:45:00+08:00,4405.67,4407.4,4405.4,4406.96,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3281.93,3282.61,3281.29,3281.86,3,2,1,0
2026-01-05T12:50:00+08:00,4406.95,4408.34,4403.6,4403.86,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3281.85,3283.14,3279.74,3279.87,3,2,1,0
2026-01-05T12:55:00+08:00,4403.79,4405.81,4403.45,4404.39,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3279.8,3281.49,3279.46,3280.39,3,2,1,0
2026-01-05T13:00:00+08:00,4404.1,4406.01,4403.66,4405.54,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3280.32,3282.09,3280.1,3281.52,3,2,1,0
2026-01-05T13:05:00+08:00,4405.67,4407.19,4405.02,4405.17,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3281.62,3282.72,3281.02,3281.3,3,2,1,0
2026-01-05T13:10:00+08:00,4405.12,4408.98,4404.85,4408.05,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3281.15,3284.05,3281,3283.31,3,2,1,0
2026-01-05T13:15:00+08:00,4408.21,4409.73,4407.54,4408.69,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.4,3284.54,3282.67,3282.98,3,2,1,0
2026-01-05T13:20:00+08:00,4408.58,4408.83,4406.94,4407.99,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3282.92,3283.46,3282.01,3282.79,3,2,1,0
2026-01-05T13:25:00+08:00,4408.06,4412.76,4407.36,4412.4,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283,3285.74,3282.6,3285.49,3,2,1,0
2026-01-05T13:30:00+08:00,4412.41,4414.56,4408.58,4409.44,,,4405.116126625461,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3285.51,3287.22,3282.84,3283.76,3,2,1,0
2026-01-05T13:35:00+08:00,4409.49,4411.51,4408.43,4409.16,,,4405.0155461522145,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.63,3284.94,3282.77,3283.33,3,2,1,0
2026-01-05T13:40:00+08:00,4409.21,4411.11,4401.65,4401.65,,,4397.871292855627,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.32,3284.33,3277.31,3277.31,3,2,1,0
2026-01-05T13:45:00+08:00,4401.65,4407.51,4400.86,4405.8,,,4396.923700508796,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3277.31,3281.8,3276.77,3280.41,3,2,1,0
2026-01-05T13:50:00+08:00,4406.13,4410.87,4405.87,4410.09,,,4401.88893618674,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3280.64,3284.23,3280.47,3283.85,3,2,1,0
2026-01-05T13:55:00+08:00,4410.2,4412.57,4407.7,4412.45,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.92,3285.87,3282.24,3285.85,3,2,1,0
2026-01-05T14:00:00+08:00,4412.22,4416.6,4411.18,4413.94,,,,,,,,,4353.22,4353.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3285.79,3288.44,3284.57,3287.63,3,2,1,0
2026-01-05T14:05:00+08:00,4413.94,4415.71,4412.8,4414.94,,,,,,,,,4353.22,4353.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3287.61,3289.68,3286.93,3289.03,3,2,1,0
