time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
2026-03-04T18:30:00+08:00,1.16359,1.16385,1.16258,1.16269,,1.16385,1.16258,1.16269
2026-03-04T18:35:00+08:00,1.16267,1.16319,1.16267,1.16312,,1.16319,1.16267,1.16312
2026-03-04T18:40:00+08:00,1.16311,1.16361,1.1628,1.16345,,1.16361,1.1628,1.16345
2026-03-04T18:45:00+08:00,1.16342,1.16406,1.1633,1.16354,,1.16406,1.1633,1.16354
2026-03-04T18:50:00+08:00,1.16354,1.16368,1.16303,1.16342,,1.16368,1.16303,1.16342
2026-03-04T18:55:00+08:00,1.16341,1.16353,1.16314,1.16342,,1.16353,1.16314,1.16342
2026-03-04T19:00:00+08:00,1.16334,1.16382,1.16326,1.16348,,1.16382,1.16326,1.16348
2026-03-04T19:05:00+08:00,1.16346,1.16359,1.16327,1.16348,,1.16359,1.16327,1.16348
2026-03-04T19:10:00+08:00,1.16347,1.16453,1.16346,1.16451,,1.16453,1.16346,1.16451
2026-03-04T19:15:00+08:00,1.1645,1.16496,1.16447,1.16489,,1.16496,1.16447,1.16489
2026-03-04T19:20:00+08:00,1.1649,1.16545,1.16476,1.16543,,1.16545,1.16476,1.16543
2026-03-04T19:25:00+08:00,1.16541,1.16549,1.16435,1.16445,,1.16549,1.16435,1.16445
2026-03-04T19:30:00+08:00,1.16444,1.16457,1.16382,1.1639,,1.16457,1.16382,1.1639
2026-03-04T19:35:00+08:00,1.16388,1.16417,1.16369,1.16395,,1.16417,1.16369,1.16395
2026-03-04T19:40:00+08:00,1.16393,1.16398,1.16347,1.16351,,1.16398,1.16347,1.16351
2026-03-04T19:45:00+08:00,1.1635,1.16388,1.16343,1.16361,,1.16388,1.16343,1.16361
2026-03-04T19:50:00+08:00,1.1636,1.16365,1.16322,1.16332,,1.16365,1.16322,1.16332
2026-03-04T19:55:00+08:00,1.16333,1.1637,1.16308,1.16352,,1.1637,1.16308,1.16352
2026-03-04T20:00:00+08:00,1.16353,1.1645,1.1634,1.16437,,1.1645,1.1634,1.16437
2026-03-04T20:05:00+08:00,1.16434,1.16478,1.16405,1.16457,,1.16478,1.16405,1.16457
2026-03-04T20:10:00+08:00,1.16458,1.16479,1.16448,1.16477,,1.16479,1.16448,1.16477
2026-03-04T20:15:00+08:00,1.16478,1.16488,1.16443,1.16462,,1.16488,1.16443,1.16462
2026-03-04T20:20:00+08:00,1.16465,1.16466,1.16378,1.16378,,1.16466,1.16378,1.16378
2026-03-04T20:25:00+08:00,1.16376,1.16377,1.16317,1.16319,,1.16377,1.16317,1.16319
2026-03-04T20:30:00+08:00,1.16324,1.16338,1.16306,1.16328,,1.16338,1.16306,1.16328
2026-03-04T20:35:00+08:00,1.16326,1.16371,1.16323,1.16338,,1.16371,1.16323,1.16338
2026-03-04T20:40:00+08:00,1.16337,1.16375,1.16323,1.16366,,1.16375,1.16323,1.16366
2026-03-04T20:45:00+08:00,1.16362,1.16377,1.16334,1.16375,,1.16377,1.16334,1.16375
2026-03-04T20:50:00+08:00,1.16376,1.16386,1.16324,1.16332,,1.16386,1.16324,1.16332
2026-03-04T20:55:00+08:00,1.16333,1.16333,1.16262,1.16306,,1.16333,1.16262,1.16306
2026-03-04T21:00:00+08:00,1.16305,1.16432,1.16302,1.16424,,1.16432,1.16302,1.16424
2026-03-04T21:05:00+08:00,1.16423,1.16521,1.16405,1.16484,,1.16521,1.16405,1.16484
2026-03-04T21:10:00+08:00,1.16487,1.16491,1.16459,1.16474,,1.16491,1.16459,1.16474
2026-03-04T21:15:00+08:00,1.16472,1.16486,1.16417,1.16441,,1.16486,1.16417,1.16441
2026-03-04T21:20:00+08:00,1.16435,1.16436,1.16368,1.16386,,1.16436,1.16368,1.16386
2026-03-04T21:25:00+08:00,1.16389,1.1645,1.16387,1.16411,,1.1645,1.16387,1.16411
2026-03-04T21:30:00+08:00,1.16412,1.16454,1.16395,1.16435,,1.16454,1.16395,1.16435
2026-03-04T21:35:00+08:00,1.16436,1.16447,1.1639,1.16425,,1.16447,1.1639,1.16425
2026-03-04T21:40:00+08:00,1.16429,1.16438,1.16375,1.16387,,1.16438,1.16375,1.16387
2026-03-04T21:45:00+08:00,1.16386,1.16403,1.1636,1.16397,,1.16403,1.1636,1.16397
2026-03-04T21:50:00+08:00,1.16398,1.16412,1.16342,1.16356,,1.16412,1.16342,1.16356
2026-03-04T21:55:00+08:00,1.16357,1.16357,1.16304,1.16312,,1.16357,1.16304,1.16312
2026-03-04T22:00:00+08:00,1.16309,1.16331,1.16269,1.16291,,1.16331,1.16269,1.16291
