time_utc,time_hk,direction,signal_type,rejection_reason,filter_htf_poi,filter_trend,filter_time
2025-12-29 02:20:00+00:00,2025-12-29 10:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 04:45:00+00:00,2025-12-29 12:45:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 04:50:00+00:00,2025-12-29 12:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 06:10:00+00:00,2025-12-29 14:10:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-29 07:30:00+00:00,2025-12-29 15:30:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 08:00:00+00:00,2025-12-29 16:00:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 08:10:00+00:00,2025-12-29 16:10:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 09:40:00+00:00,2025-12-29 17:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 09:55:00+00:00,2025-12-29 17:55:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-29 10:15:00+00:00,2025-12-29 18:15:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-29 10:25:00+00:00,2025-12-29 18:25:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-29 10:40:00+00:00,2025-12-29 18:40:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-29 11:20:00+00:00,2025-12-29 19:20:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-29 11:35:00+00:00,2025-12-29 19:35:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-29 11:50:00+00:00,2025-12-29 19:50:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-29 12:15:00+00:00,2025-12-29 20:15:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-29 12:20:00+00:00,2025-12-29 20:20:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-29 12:50:00+00:00,2025-12-29 20:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-29 13:00:00+00:00,2025-12-29 21:00:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-29 13:10:00+00:00,2025-12-29 21:10:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-29 17:05:00+00:00,2025-12-30 01:05:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-29 21:05:00+00:00,2025-12-30 05:05:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-29 21:15:00+00:00,2025-12-30 05:15:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-29 23:00:00+00:00,2025-12-30 07:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-29 23:15:00+00:00,2025-12-30 07:15:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-29 23:50:00+00:00,2025-12-30 07:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 00:45:00+00:00,2025-12-30 08:45:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 01:15:00+00:00,2025-12-30 09:15:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 01:40:00+00:00,2025-12-30 09:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 02:10:00+00:00,2025-12-30 10:10:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 04:20:00+00:00,2025-12-30 12:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 04:35:00+00:00,2025-12-30 12:35:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 05:20:00+00:00,2025-12-30 13:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 06:35:00+00:00,2025-12-30 14:35:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 07:10:00+00:00,2025-12-30 15:10:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 07:15:00+00:00,2025-12-30 15:15:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 09:00:00+00:00,2025-12-30 17:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 09:05:00+00:00,2025-12-30 17:05:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 09:10:00+00:00,2025-12-30 17:10:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 09:35:00+00:00,2025-12-30 17:35:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-30 11:05:00+00:00,2025-12-30 19:05:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 12:05:00+00:00,2025-12-30 20:05:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 12:35:00+00:00,2025-12-30 20:35:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 12:50:00+00:00,2025-12-30 20:50:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 13:15:00+00:00,2025-12-30 21:15:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 13:30:00+00:00,2025-12-30 21:30:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 17:20:00+00:00,2025-12-31 01:20:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-30 17:40:00+00:00,2025-12-31 01:40:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 17:45:00+00:00,2025-12-31 01:45:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 18:15:00+00:00,2025-12-31 02:15:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 18:25:00+00:00,2025-12-31 02:25:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-30 21:15:00+00:00,2025-12-31 05:15:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-30 23:25:00+00:00,2025-12-31 07:25:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 00:15:00+00:00,2025-12-31 08:15:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 00:25:00+00:00,2025-12-31 08:25:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 00:35:00+00:00,2025-12-31 08:35:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-31 01:00:00+00:00,2025-12-31 09:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 02:40:00+00:00,2025-12-31 10:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 05:15:00+00:00,2025-12-31 13:15:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-31 05:25:00+00:00,2025-12-31 13:25:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-31 05:30:00+00:00,2025-12-31 13:30:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 06:20:00+00:00,2025-12-31 14:20:00 HKT,SHORT,SB_FVG_Retrace + ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-31 06:45:00+00:00,2025-12-31 14:45:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-31 06:55:00+00:00,2025-12-31 14:55:00 HKT,SHORT,SB_FVG_Retrace,Time Filter (ICT session not active),True,True,False
2025-12-31 07:00:00+00:00,2025-12-31 15:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 08:10:00+00:00,2025-12-31 16:10:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 08:20:00+00:00,2025-12-31 16:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 09:20:00+00:00,2025-12-31 17:20:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 10:25:00+00:00,2025-12-31 18:25:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 10:30:00+00:00,2025-12-31 18:30:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 11:15:00+00:00,2025-12-31 19:15:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2025-12-31 11:35:00+00:00,2025-12-31 19:35:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-31 12:05:00+00:00,2025-12-31 20:05:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2025-12-31 14:15:00+00:00,2025-12-31 22:15:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2025-12-31 14:30:00+00:00,2025-12-31 22:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 15:05:00+00:00,2025-12-31 23:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 15:25:00+00:00,2025-12-31 23:25:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 15:35:00+00:00,2025-12-31 23:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 15:55:00+00:00,2025-12-31 23:55:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2025-12-31 17:55:00+00:00,2026-01-01 01:55:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-01 23:00:00+00:00,2026-01-02 07:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 00:30:00+00:00,2026-01-02 08:30:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 05:05:00+00:00,2026-01-02 13:05:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 05:20:00+00:00,2026-01-02 13:20:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-02 06:15:00+00:00,2026-01-02 14:15:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-02 06:25:00+00:00,2026-01-02 14:25:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 09:15:00+00:00,2026-01-02 17:15:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-02 11:35:00+00:00,2026-01-02 19:35:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-02 11:55:00+00:00,2026-01-02 19:55:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-02 12:05:00+00:00,2026-01-02 20:05:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 12:35:00+00:00,2026-01-02 20:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-02 12:55:00+00:00,2026-01-02 20:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 13:00:00+00:00,2026-01-02 21:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 13:20:00+00:00,2026-01-02 21:20:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 17:05:00+00:00,2026-01-03 01:05:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-02 17:20:00+00:00,2026-01-03 01:20:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-02 18:25:00+00:00,2026-01-03 02:25:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-02 19:05:00+00:00,2026-01-03 03:05:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-02 19:35:00+00:00,2026-01-03 03:35:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-02 20:15:00+00:00,2026-01-03 04:15:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-04 23:45:00+00:00,2026-01-05 07:45:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-05 00:05:00+00:00,2026-01-05 08:05:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-05 02:05:00+00:00,2026-01-05 10:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-05 05:40:00+00:00,2026-01-05 13:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-05 05:50:00+00:00,2026-01-05 13:50:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-05 10:30:00+00:00,2026-01-05 18:30:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-05 15:45:00+00:00,2026-01-05 23:45:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-05 16:55:00+00:00,2026-01-06 00:55:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-05 17:25:00+00:00,2026-01-06 01:25:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-05 17:40:00+00:00,2026-01-06 01:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-05 18:25:00+00:00,2026-01-06 02:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-05 19:40:00+00:00,2026-01-06 03:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-05 20:20:00+00:00,2026-01-06 04:20:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-05 21:30:00+00:00,2026-01-06 05:30:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-05 23:15:00+00:00,2026-01-06 07:15:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-05 23:30:00+00:00,2026-01-06 07:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 01:20:00+00:00,2026-01-06 09:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-06 05:35:00+00:00,2026-01-06 13:35:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 06:05:00+00:00,2026-01-06 14:05:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 06:30:00+00:00,2026-01-06 14:30:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-06 06:30:00+00:00,2026-01-06 14:30:00 HKT,SHORT,SB_FVG_Retrace,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 07:20:00+00:00,2026-01-06 15:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-06 07:50:00+00:00,2026-01-06 15:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-06 09:05:00+00:00,2026-01-06 17:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-06 12:55:00+00:00,2026-01-06 20:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-06 13:20:00+00:00,2026-01-06 21:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 13:40:00+00:00,2026-01-06 21:40:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 13:45:00+00:00,2026-01-06 21:45:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 13:55:00+00:00,2026-01-06 21:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-06 18:30:00+00:00,2026-01-07 02:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-06 19:00:00+00:00,2026-01-07 03:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-06 23:00:00+00:00,2026-01-07 07:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-06 23:40:00+00:00,2026-01-07 07:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-06 23:45:00+00:00,2026-01-07 07:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-07 02:20:00+00:00,2026-01-07 10:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 05:30:00+00:00,2026-01-07 13:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-07 06:20:00+00:00,2026-01-07 14:20:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-07 06:30:00+00:00,2026-01-07 14:30:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-07 06:40:00+00:00,2026-01-07 14:40:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-07 12:40:00+00:00,2026-01-07 20:40:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-07 12:55:00+00:00,2026-01-07 20:55:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-07 13:55:00+00:00,2026-01-07 21:55:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-07 14:30:00+00:00,2026-01-07 22:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 15:25:00+00:00,2026-01-07 23:25:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 15:30:00+00:00,2026-01-07 23:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 15:45:00+00:00,2026-01-07 23:45:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 19:00:00+00:00,2026-01-08 03:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 19:30:00+00:00,2026-01-08 03:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-07 23:00:00+00:00,2026-01-08 07:00:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 00:20:00+00:00,2026-01-08 08:20:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 08:50:00+00:00,2026-01-08 16:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-08 09:30:00+00:00,2026-01-08 17:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-08 09:55:00+00:00,2026-01-08 17:55:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-08 10:05:00+00:00,2026-01-08 18:05:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 10:30:00+00:00,2026-01-08 18:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-08 10:35:00+00:00,2026-01-08 18:35:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-08 11:20:00+00:00,2026-01-08 19:20:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 12:30:00+00:00,2026-01-08 20:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-08 12:35:00+00:00,2026-01-08 20:35:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-08 13:00:00+00:00,2026-01-08 21:00:00 HKT,SHORT,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 13:15:00+00:00,2026-01-08 21:15:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 13:20:00+00:00,2026-01-08 21:20:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 14:25:00+00:00,2026-01-08 22:25:00 HKT,SHORT,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-08 14:30:00+00:00,2026-01-08 22:30:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-08 17:15:00+00:00,2026-01-09 01:15:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-08 21:50:00+00:00,2026-01-09 05:50:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-08 23:45:00+00:00,2026-01-09 07:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 02:50:00+00:00,2026-01-09 10:50:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-09 03:05:00+00:00,2026-01-09 11:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-09 05:05:00+00:00,2026-01-09 13:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 08:30:00+00:00,2026-01-09 16:30:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-09 10:00:00+00:00,2026-01-09 18:00:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 11:05:00+00:00,2026-01-09 19:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 11:30:00+00:00,2026-01-09 19:30:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-09 11:35:00+00:00,2026-01-09 19:35:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-09 11:45:00+00:00,2026-01-09 19:45:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-09 11:50:00+00:00,2026-01-09 19:50:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-09 12:20:00+00:00,2026-01-09 20:20:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 13:10:00+00:00,2026-01-09 21:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 13:20:00+00:00,2026-01-09 21:20:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-09 13:30:00+00:00,2026-01-09 21:30:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-09 17:30:00+00:00,2026-01-10 01:30:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-09 18:15:00+00:00,2026-01-10 02:15:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 18:20:00+00:00,2026-01-10 02:20:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-09 21:40:00+00:00,2026-01-10 05:40:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-12 03:40:00+00:00,2026-01-12 11:40:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 04:25:00+00:00,2026-01-12 12:25:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-12 05:55:00+00:00,2026-01-12 13:55:00 HKT,LONG,ICT_Setup01,Time Filter (ICT session not active),True,True,False
2026-01-12 06:10:00+00:00,2026-01-12 14:10:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 06:50:00+00:00,2026-01-12 14:50:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-12 10:00:00+00:00,2026-01-12 18:00:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 10:05:00+00:00,2026-01-12 18:05:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 10:55:00+00:00,2026-01-12 18:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-12 11:40:00+00:00,2026-01-12 19:40:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-12 11:45:00+00:00,2026-01-12 19:45:00 HKT,SHORT,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-12 12:40:00+00:00,2026-01-12 20:40:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
2026-01-12 12:55:00+00:00,2026-01-12 20:55:00 HKT,LONG,IFVG_Realtime,Time Filter (ICT session not active),True,True,False
