time,open,high,low,close,EMA,3-4 AM,10-11 AM,2-3 PM,Shapes,Shapes,Trend MA,TF1 Trend,TF2 Trend,TF3 Trend,TF4 Trend
2026-01-02T13:45:00+08:00,4378.89,4381.74,4378.36,4380.64,4351.449519439216,0,0,0,0,0,,3,2,1,0
2026-01-02T14:00:00+08:00,4380.64,4381.08,4373.85,4375.23,4352.382087304344,0,0,0,0,0,,3,2,1,0
2026-01-02T14:15:00+08:00,4375.24,4380.06,4373.65,4379.71,4353.453770155154,0,0,0,0,0,,3,2,1,0
2026-01-02T14:30:00+08:00,4379.67,4379.81,4374.18,4374.49,4354.278720345148,0,0,0,0,0,,3,2,1,0
2026-01-02T14:45:00+08:00,4374.51,4376.34,4373.25,4374.58,4355.074848959064,0,0,0,0,0,,3,2,1,0
2026-01-02T15:00:00+08:00,4374.7,4377.91,4372.12,4377.74,4355.96367841165,0,0,0,0,0,,3,2,1,0
2026-01-02T15:15:00+08:00,4377.15,4377.54,4371.95,4373.72,4356.660004748448,0,0,0,0,0,,3,2,1,0
2026-01-02T15:30:00+08:00,4373.71,4380.79,4372.25,4375.85,4357.412553581842,0,0,0,0,0,,3,2,1,0
2026-01-02T15:45:00+08:00,4375.72,4383.43,4375.39,4382.91,4358.412453441378,0,0,0,0,0,,3,2,1,0
2026-01-02T16:00:00+08:00,4382.68,4386.66,4380.92,4385,4359.455102326029,0,0,0,0,0,,3,2,1,0
2026-01-02T16:15:00+08:00,4385,4385.74,4381.55,4385.29,4360.468235568145,0,0,0,0,0,,3,2,1,0
2026-01-02T16:30:00+08:00,4385.29,4390.67,4384.1,4390.54,4361.647520447826,1,0,0,0,0,,3,2,1,0
2026-01-02T16:45:00+08:00,4390.54,4397.27,4386.69,4387.04,4362.643303959676,0,0,0,0,0,,3,2,1,0
2026-01-02T17:00:00+08:00,4386.97,4391.24,4386.07,4390.04,4363.717684196551,0,0,0,0,0,,3,2,1,0
2026-01-02T17:15:00+08:00,4390.06,4391.64,4383.19,4388.75,4364.699343639823,0,0,0,1,0,,3,2,1,0
2026-01-02T17:30:00+08:00,4388.76,4389.72,4386.63,4388.63,4365.637800751987,0,0,0,0,0,,3,2,1,0
2026-01-02T17:45:00+08:00,4388.62,4389.56,4385.03,4385.39,4366.412396800929,0,0,0,0,0,,3,2,1,0
2026-01-02T18:00:00+08:00,4385.39,4388.56,4384.62,4388.24,4367.268381240108,0,0,0,0,0,,3,2,1,0
2026-01-02T18:15:00+08:00,4388.22,4389.99,4385.57,4386.45,4368.020601583634,0,0,0,0,0,,3,2,1,0
2026-01-02T18:30:00+08:00,4386.62,4396.64,4384.58,4393.65,4369.025676031334,0,0,0,0,0,,3,2,1,0
2026-01-02T18:45:00+08:00,4393.65,4398.61,4393.5,4396,4370.083492657556,0,0,0,0,0,,3,2,1,0
2026-01-02T19:00:00+08:00,4396.01,4397.97,4393.9,4395.29,4371.071983141574,0,0,0,0,0,,3,2,1,0
2026-01-02T19:15:00+08:00,4395.3,4399.38,4394.13,4394.52,4371.991513214453,0,0,0,0,0,,3,2,1,0
2026-01-02T19:30:00+08:00,4394.53,4395.78,4391.72,4395,4372.893806813887,0,0,0,0,0,,3,2,1,0
2026-01-02T19:45:00+08:00,4395.01,4395.68,4390.61,4393.08,4373.68542223295,0,0,0,0,0,,3,2,1,0
2026-01-02T20:00:00+08:00,4393.08,4397.41,4391.14,4395.44,4374.5385429296975,0,0,0,0,0,,3,2,1,0
2026-01-02T20:15:00+08:00,4395.4,4398.26,4392.98,4393.38,4375.277423599121,0,0,0,0,0,,3,2,1,0
2026-01-02T20:30:00+08:00,4393.4,4394.6,4385.14,4388.26,4375.786544242293,0,0,0,0,0,,3,2,1,0
2026-01-02T20:45:00+08:00,4388.38,4394.68,4385.59,4394.47,4376.519228781811,0,0,0,0,0,,3,2,1,0
2026-01-02T21:00:00+08:00,4394.59,4401.2,4392.36,4399.77,4377.431023731544,0,0,0,0,0,,3,2,1,0
2026-01-02T21:15:00+08:00,4399.74,4402.33,4372.82,4374.49,4377.315689467562,0,0,0,0,0,,3,2,1,0
2026-01-02T21:30:00+08:00,4374.33,4377.25,4365.91,4372.47,4377.125662429618,0,0,0,0,0,,3,2,1,0
2026-01-02T21:45:00+08:00,4372.33,4377.63,4361.74,4366,4376.689361942183,0,0,0,0,0,,3,2,1,0
2026-01-02T22:00:00+08:00,4365.32,4372.66,4364.83,4370.48,4376.445857552293,0,0,0,0,0,,3,2,1,0
2026-01-02T22:15:00+08:00,4370.38,4373.71,4366.99,4368.1,4376.11856902083,0,0,0,0,0,,3,2,1,0
2026-01-02T22:30:00+08:00,4368.13,4369.83,4348.15,4356.42,4375.346076118053,0,0,0,0,0,,3,2,1,0
2026-01-02T22:45:00+08:00,4356.54,4363.2,4352.18,4353.5,4374.489367250679,0,0,0,0,0,,3,2,1,0
2026-01-02T23:00:00+08:00,4352.93,4356.9,4333.62,4340.41,4373.152921476142,0,0,0,0,0,,3,2,1,0
2026-01-02T23:15:00+08:00,4340.72,4342.79,4330.41,4336.78,4371.726532398647,0,0,0,0,0,,3,2,1,0
2026-01-02T23:30:00+08:00,4336.7,4346.64,4331.78,4346.09,4370.721178186935,0,1,0,0,0,,3,2,1,0
2026-01-02T23:45:00+08:00,4346.03,4346.91,4333.56,4335.32,4369.332896689408,0,0,0,0,1,,3,2,1,0
2026-01-03T00:00:00+08:00,4335.29,4337.4,4320.47,4322.53,4367.497488976098,0,0,0,0,0,,3,2,1,0
2026-01-03T00:15:00+08:00,4322.41,4324.95,4314.87,4321.77,4365.70425411429,0,0,0,0,0,,3,2,1,0
2026-01-03T00:30:00+08:00,4321.58,4328.3,4315.25,4325.79,4364.138989247063,0,0,0,0,0,,3,2,1,0
2026-01-03T00:45:00+08:00,4325.81,4328.38,4321.52,4326.6,4362.6668720216885,0,0,0,0,0,,3,2,1,0
2026-01-03T01:00:00+08:00,4325.68,4333.77,4325.03,4330.31,4361.397975079662,0,0,0,0,0,,3,2,1,0
2026-01-03T01:15:00+08:00,4330.19,4333.06,4323.96,4328.89,4360.123152527518,0,0,0,0,0,,3,2,1,0
2026-01-03T01:30:00+08:00,4328.86,4331.29,4323.63,4326.4,4358.800675957811,0,0,0,0,0,,3,2,1,0
2026-01-03T01:45:00+08:00,4326.38,4328.17,4322.59,4323.12,4357.401433763387,0,0,0,0,0,,3,2,1,0
2026-01-03T02:00:00+08:00,4322.47,4323.72,4312.5,4314.56,4355.721377537372,0,0,0,0,0,,3,2,1,0
2026-01-03T02:15:00+08:00,4314.68,4321.75,4310.56,4318.84,4354.275049006495,0,0,0,0,0,,3,2,1,0
2026-01-03T02:30:00+08:00,4318.88,4319.62,4309.72,4312.31,4352.629360810161,0,0,0,0,0,,3,2,1,0
2026-01-03T02:45:00+08:00,4312.53,4315.78,4312.13,4315.12,4351.158405484272,0,0,0,0,0,,3,2,1,0
2026-01-03T03:00:00+08:00,4315.68,4322.13,4315.68,4321.56,4349.997683700575,0,0,0,0,0,,3,2,1,0
2026-01-03T03:15:00+08:00,4321.85,4323.28,4316.51,4318.63,4348.767578457416,0,0,0,0,1,,3,2,1,0
2026-01-03T03:30:00+08:00,4318.73,4326.23,4318.13,4322.67,4347.744144008106,0,0,1,0,0,,3,2,1,0
2026-01-03T03:45:00+08:00,4322.77,4323.02,4317.45,4318.21,4346.585942282298,0,0,0,0,0,,3,2,1,0
2026-01-03T04:00:00+08:00,4318.23,4321.39,4316.99,4320.02,4345.544140624169,0,0,0,0,0,,3,2,1,0
2026-01-03T04:15:00+08:00,4319.86,4329.33,4318.74,4328.45,4344.873782168319,0,0,0,0,0,,3,2,1,0
2026-01-03T04:30:00+08:00,4328.42,4329.47,4325.32,4326.83,4344.166182867601,0,0,0,0,0,,3,2,1,0
2026-01-03T04:45:00+08:00,4326.87,4331.58,4326.42,4331.4,4343.665548245342,0,0,0,0,0,,3,2,1,0
2026-01-03T05:00:00+08:00,4331.36,4331.87,4327.03,4329.1,4343.094350274936,0,0,0,0,0,,3,2,1,0
2026-01-03T05:15:00+08:00,4329.11,4329.66,4327.72,4328.84,4342.535356146507,0,0,0,0,0,,3,2,1,0
2026-01-03T05:30:00+08:00,4328.57,4330.35,4327.02,4328.55,4341.986910807428,0,0,0,0,0,,3,2,1,0
2026-01-03T05:45:00+08:00,4328.5,4333.35,4328.42,4332.7,4341.622718226745,0,0,0,0,0,,3,2,1,0
2026-01-05T07:00:00+08:00,4353.22,4370.52,4345.29,4370.03,4342.736729276677,0,0,0,0,0,,3,2,1,0
2026-01-05T07:15:00+08:00,4370.23,4372.73,4360.78,4366.78,4343.679602638375,0,0,0,0,0,,3,2,1,0
2026-01-05T07:30:00+08:00,4366.73,4366.73,4354.04,4362.23,4344.407069201577,0,0,0,0,0,,3,2,1,0
2026-01-05T07:45:00+08:00,4362.07,4375.93,4361.35,4372.47,4345.507576291711,0,0,0,0,0,,3,2,1,0
2026-01-05T08:00:00+08:00,4372.46,4379.87,4370.17,4378,4346.781788986154,0,0,0,0,0,,3,2,1,0
2026-01-05T08:15:00+08:00,4377.92,4389.37,4377.51,4387.06,4348.361326672972,0,0,0,0,0,,3,2,1,0
2026-01-05T08:30:00+08:00,4387.08,4396.5,4385.45,4387.85,4349.909902097561,0,0,0,0,0,,3,2,1,0
2026-01-05T08:45:00+08:00,4387.93,4396.02,4385.13,4395.01,4351.678533387852,0,0,0,0,0,,3,2,1,0
2026-01-05T09:00:00+08:00,4395.07,4420.67,4394.66,4403.09,4353.694669333427,0,0,0,0,0,,3,2,1,0
2026-01-05T09:15:00+08:00,4403.07,4405.43,4394.02,4396.01,4355.354094065449,0,0,0,0,0,,3,2,1,0
2026-01-05T09:30:00+08:00,4396.29,4405.13,4393.3,4404.13,4357.266874690334,0,0,0,0,0,,3,2,1,0
2026-01-05T09:45:00+08:00,4404.08,4406.8,4391.45,4401.97,4359.019938427968,0,0,0,0,0,,3,2,1,0
2026-01-05T10:00:00+08:00,4402.1,4405.04,4388.47,4394.29,4360.403078097459,0,0,0,0,0,,3,2,1,0
2026-01-05T10:15:00+08:00,4394.33,4403.04,4392.58,4402.41,4362.050408368147,0,0,0,0,0,,3,2,1,0
2026-01-05T10:30:00+08:00,4401.97,4406.98,4399.6,4399.91,4363.535098236063,0,0,0,0,0,,3,2,1,0
2026-01-05T10:45:00+08:00,4399.91,4409.74,4398.68,4405.55,4365.182741442492,0,0,0,0,0,,3,2,1,0
2026-01-05T11:00:00+08:00,4405.49,4414.1,4405.49,4410.66,4366.9661633467085,0,0,0,0,0,,3,2,1,0
2026-01-05T11:15:00+08:00,4410.58,4412.62,4405.92,4407.31,4368.5482745880145,0,0,0,0,0,,3,2,1,0
2026-01-05T11:30:00+08:00,4407.36,4410.7,4403.51,4409.82,4370.166773623779,0,0,0,0,0,,3,2,1,0
2026-01-05T11:45:00+08:00,4409.81,4410.29,4399.73,4399.95,4371.334743285592,0,0,0,0,0,,3,2,1,0
2026-01-05T12:00:00+08:00,4399.99,4404.47,4397.25,4399.96,4372.4573023724315,0,0,0,0,0,,3,2,1,0
2026-01-05T12:15:00+08:00,4400.1,4406.3,4399.89,4404.74,4373.723290514689,0,0,0,0,0,,3,2,1,0
2026-01-05T12:30:00+08:00,4404.8,4407.7,4404.01,4405.77,4374.980024219995,0,0,0,0,0,,3,2,1,0
2026-01-05T12:45:00+08:00,4405.67,4408.34,4403.45,4404.39,4376.133356603525,0,0,0,0,0,,3,2,1,0
2026-01-05T13:00:00+08:00,4404.1,4408.98,4403.66,4408.05,4377.384989677897,0,0,0,0,0,,3,2,1,0
2026-01-05T13:15:00+08:00,4408.21,4412.76,4406.94,4412.4,4378.758127337587,0,0,0,0,0,,3,2,1,0
2026-01-05T13:30:00+08:00,4412.41,4414.56,4401.65,4401.65,4379.655847834152,0,0,0,0,0,,3,2,1,0
2026-01-05T13:45:00+08:00,4401.65,4412.57,4400.86,4412.45,4380.941893017127,0,0,0,0,0,,3,2,1,0
2026-01-05T14:00:00+08:00,4412.22,4420.23,4411.18,4418.24,4382.4045638792,0,0,0,0,0,,3,2,1,0
2026-01-05T14:15:00+08:00,4418.29,4426.17,4415.51,4424.12,4384.040463334918,0,0,0,0,0,,3,2,1,0
2026-01-05T14:30:00+08:00,4424.42,4426.39,4415.89,4420.12,4385.455347125706,0,0,0,0,0,,3,2,1,0
2026-01-05T14:45:00+08:00,4420.08,4422.28,4418.11,4420.14,4386.815529591365,0,0,0,0,0,,3,2,1,0
2026-01-05T15:00:00+08:00,4420.17,4424,4416.55,4419.89,4388.112567646605,0,0,0,0,0,,3,2,1,0
2026-01-05T15:15:00+08:00,4419.92,4423.1,4418.71,4420.32,4389.375604209484,0,0,0,0,0,,3,2,1,0
2026-01-05T15:30:00+08:00,4420.31,4425.1,4418.4,4424.65,4390.758913848327,0,0,0,0,0,,3,2,1,0
2026-01-05T15:45:00+08:00,4424.64,4424.8,4419.94,4421.79,4391.975819187608,0,0,0,0,0,,3,2,1,0
2026-01-05T16:00:00+08:00,4421.55,4425.17,4419.43,4424.17,4393.238336082211,0,0,0,0,0,,3,2,1,0
2026-01-05T16:15:00+08:00,4424.24,4430.18,4424.2,4426.55,4394.544675843693,0,0,0,0,0,,3,2,1,0
2026-01-05T16:30:00+08:00,4426.53,4431,4423.65,4430.06,4395.937433653744,1,0,0,0,0,,3,2,1,0
2026-01-05T16:45:00+08:00,4430.04,4433.75,4429.97,4430.19,4397.280671549675,0,0,0,0,0,,3,2,1,0
2026-01-05T17:00:00+08:00,4430.11,4432.15,4426.23,4430.38,4398.57868443008,0,0,0,0,0,,3,2,1,0
2026-01-05T17:15:00+08:00,4430.36,4434.57,4429.73,4432.53,4399.910108570077,0,0,0,0,0,,3,2,1,0
2026-01-05T17:30:00+08:00,4432.49,4438.08,4430.91,4437.62,4401.388927841838,0,0,0,0,0,,3,2,1,0
2026-01-05T17:45:00+08:00,4437.61,4437.89,4434.01,4434.95,4402.7050483186285,0,0,0,0,0,,3,2,1,0
2026-01-05T18:00:00+08:00,4434.97,4435.3,4430.74,4433.28,4403.904066031623,0,0,0,0,0,,3,2,1,0
2026-01-05T18:15:00+08:00,4433.32,4436.54,4431.41,4433.27,4405.055671285285,0,0,0,0,0,,3,2,1,0
2026-01-05T18:30:00+08:00,4433.24,4438.88,4432.55,4434.95,4406.227997901548,0,0,0,0,0,,3,2,1,0
2026-01-05T18:45:00+08:00,4435.1,4439.8,4434.19,4436.17,4407.402194062272,0,0,0,0,0,,3,2,1,0
2026-01-05T19:00:00+08:00,4436.13,4437.17,4429.89,4433.21,4408.4142648833595,0,0,0,0,0,,3,2,1,0
2026-01-05T19:15:00+08:00,4433.43,4433.61,4410.88,4417.36,4408.765078025189,0,0,0,0,0,,3,2,1,0
2026-01-05T19:30:00+08:00,4417.4,4424.6,4415.18,4424.26,4409.372722024201,0,0,0,0,0,,3,2,1,0
2026-01-05T19:45:00+08:00,4424.18,4426.11,4418.16,4419.36,4409.764379984036,0,0,0,0,0,,3,2,1,0
2026-01-05T20:00:00+08:00,4419.29,4421.47,4416.62,4417.83,4410.080678808192,0,0,0,0,0,,3,2,1,0
2026-01-05T20:15:00+08:00,4417.8,4418.53,4413.65,4415.8,4410.304965913753,0,0,0,0,0,,3,2,1,0
2026-01-05T20:30:00+08:00,4415.82,4417.29,4406.37,4410.01,4410.293398623018,0,0,0,0,0,,3,2,1,0
2026-01-05T20:45:00+08:00,4409.94,4412.48,4405.42,4409.9,4410.277971226037,0,0,0,0,0,,3,2,1,0
2026-01-05T21:00:00+08:00,4409.76,4418.85,4407.21,4409.13,4410.2329527465845,0,0,0,0,0,,3,2,1,0
2026-01-05T21:15:00+08:00,4408.98,4413.25,4396.89,4399.71,4409.820287932993,0,0,0,0,0,,3,2,1,0
2026-01-05T21:30:00+08:00,4399.8,4414.3,4396.27,4412.2,4409.913609974837,0,0,0,0,0,,3,2,1,0
2026-01-05T21:45:00+08:00,4412.46,4417.32,4411.3,4416.8,4410.183664485628,0,0,0,0,0,,3,2,1,0
2026-01-05T22:00:00+08:00,4416.89,4428.46,4416.89,4426.22,4410.812540388152,0,0,0,0,0,,3,2,1,0
2026-01-05T22:15:00+08:00,4426.28,4429.59,4420.09,4421.2,4411.21989174548,0,0,0,0,0,,3,2,1,0
2026-01-05T22:30:00+08:00,4421.19,4430.03,4417.8,4429.76,4411.946954814284,0,0,0,0,0,,3,2,1,0
2026-01-05T22:45:00+08:00,4429.93,4442.98,4427.98,4436.61,4412.914133056861,0,0,0,0,0,,3,2,1,0
2026-01-05T23:00:00+08:00,4437.48,4455.78,4437.48,4449.26,4414.339461172278,0,0,0,0,0,,3,2,1,0
2026-01-05T23:15:00+08:00,4449.41,4452.5,4442.13,4444.58,4415.525364655718,0,0,0,0,0,,3,2,1,0
2026-01-05T23:30:00+08:00,4444.61,4447.74,4435.61,4447.44,4416.776918982944,0,1,0,0,0,,3,2,1,0
2026-01-05T23:45:00+08:00,4447.41,4449.95,4440.6,4448.76,4418.031157454201,0,0,0,0,0,,3,2,1,0
2026-01-06T00:00:00+08:00,4448.71,4451.32,4438.37,4446.46,4419.1460140246245,0,0,0,0,0,,3,2,1,0
2026-01-06T00:15:00+08:00,4446.47,4448.67,4440.29,4440.87,4419.997935043267,0,0,0,0,0,,3,2,1,0
2026-01-06T00:30:00+08:00,4440.84,4446,4440.2,4445.06,4420.980761120001,0,0,0,0,0,,3,2,1,0
2026-01-06T00:45:00+08:00,4445.04,4454.48,4440.69,4441.8,4421.797201860393,0,0,0,0,0,,3,2,1,0
2026-01-06T01:00:00+08:00,4441.82,4442.45,4432.42,4442.36,4422.603586101162,0,0,0,1,0,,3,2,1,0
2026-01-06T01:15:00+08:00,4442.22,4449.17,4442.22,4445.77,4423.512072920725,0,0,0,0,0,,3,2,1,0
2026-01-06T01:30:00+08:00,4445.89,4447.56,4437.84,4439.63,4424.144148492461,0,0,0,0,0,,3,2,1,0
2026-01-06T01:45:00+08:00,4439.64,4445.76,4439.32,4443.46,4424.901632865305,0,0,0,0,0,,3,2,1,0
2026-01-06T02:00:00+08:00,4444.11,4448.33,4441.76,4447.33,4425.781176674509,0,0,0,0,0,,3,2,1,0
2026-01-06T02:15:00+08:00,4447.36,4448.67,4439.69,4441.24,4426.387405040215,0,0,0,0,0,,3,2,1,0
2026-01-06T02:30:00+08:00,4441.23,4445.9,4440.96,4443.68,4427.06554601903,0,0,0,0,0,,3,2,1,0
2026-01-06T02:45:00+08:00,4443.7,4447.88,4442.69,4447.68,4427.873955979068,0,0,0,0,0,,3,2,1,0
2026-01-06T03:00:00+08:00,4448.44,4449.46,4435.18,4440.11,4428.353800842634,0,0,0,0,0,,3,2,1,0
2026-01-06T03:15:00+08:00,4440.01,4442.87,4437.75,4441.8,4428.881102770374,0,0,0,0,0,,3,2,1,0
2026-01-06T03:30:00+08:00,4441.42,4445.89,4441.06,4442.79,4429.426549720555,0,0,1,0,0,,3,2,1,0
2026-01-06T03:45:00+08:00,4442.68,4444.33,4438.72,4439.85,4429.835312476612,0,0,0,0,0,,3,2,1,0
2026-01-06T04:00:00+08:00,4439.84,4445.33,4439.09,4444.03,4430.391966889294,0,0,0,0,0,,3,2,1,0
2026-01-06T04:15:00+08:00,4444.1,4447.05,4442.78,4445.59,4430.987968187753,0,0,0,0,0,,3,2,1,0
2026-01-06T04:30:00+08:00,4445.7,4445.7,4438.06,4438.16,4431.269224337253,0,0,0,0,0,,3,2,1,0
2026-01-06T04:45:00+08:00,4438.23,4446.07,4438.16,4444.99,4431.807293971086,0,0,0,0,0,,3,2,1,0
2026-01-06T05:00:00+08:00,4444.95,4448.22,4444.95,4447.18,4432.410145187907,0,0,0,0,0,,3,2,1,0
2026-01-06T05:15:00+08:00,4447.22,4447.22,4443.43,4445.42,4432.920335572695,0,0,0,0,0,,3,2,1,0
2026-01-06T05:30:00+08:00,4445.59,4448.24,4445.33,4445.89,4433.428949863962,0,0,0,0,0,,3,2,1,0
2026-01-06T05:45:00+08:00,4445.83,4449.31,4445.23,4448.98,4434.038794967336,0,0,0,0,0,,3,2,1,0
2026-01-06T07:00:00+08:00,4451.02,4460.08,4450.32,4451.54,4434.7251167333225,0,0,0,0,0,,3,2,1,0
2026-01-06T07:15:00+08:00,4451.65,4453.56,4448.48,4449.03,4435.286092547702,0,0,0,0,0,,3,2,1,0
2026-01-06T07:30:00+08:00,4449.26,4450.45,4438.67,4443.11,4435.592912447792,0,0,0,0,0,,3,2,1,0
2026-01-06T07:45:00+08:00,4443.1,4444.19,4436.57,4440.72,4435.793974704741,0,0,0,0,0,,3,2,1,0
2026-01-06T08:00:00+08:00,4440.68,4441.74,4436.64,4440.49,4435.978132559458,0,0,0,0,0,,3,2,1,0
2026-01-06T08:15:00+08:00,4440.38,4442.71,4439.29,4440.87,4436.169970498302,0,0,0,0,0,,3,2,1,0
2026-01-06T08:30:00+08:00,4440.78,4444.84,4430.32,4436.4,4436.178991263075,0,0,0,0,0,,3,2,1,0
2026-01-06T08:45:00+08:00,4436.43,4438.47,4434.51,4436.29,4436.183344546876,0,0,0,0,0,,3,2,1,0
2026-01-06T09:00:00+08:00,4436.72,4442.27,4427.65,4441.84,4436.405174172488,0,0,0,0,0,,3,2,1,0
2026-01-06T09:15:00+08:00,4441.86,4444.17,4433.85,4435.04,4436.351637930429,0,0,0,0,0,,3,2,1,0
2026-01-06T09:30:00+08:00,4435.23,4443.39,4432.71,4439.3,4436.4672599723735,0,0,0,0,0,,3,2,1,0
2026-01-06T09:45:00+08:00,4439.4,4452.26,4438.28,4450.52,4437.0183478165945,0,0,0,0,0,,3,2,1,0
2026-01-06T10:00:00+08:00,4450.45,4460.31,4448.43,4459.32,4437.892922412022,0,0,0,0,0,,3,2,1,0
2026-01-06T10:15:00+08:00,4459.38,4460.77,4456.26,4460.32,4438.772415650767,0,0,0,0,0,,3,2,1,0
2026-01-06T10:30:00+08:00,4460.25,4460.99,4448.6,4453.65,4439.355850331129,0,0,0,0,0,,3,2,1,0
2026-01-06T10:45:00+08:00,4453.67,4457.6,4451.76,4454.93,4439.966601298535,0,0,0,0,0,,3,2,1,0
2026-01-06T11:00:00+08:00,4454.9,4465.33,4454.09,4462.66,4440.856538502514,0,0,0,0,0,,3,2,1,0
2026-01-06T11:15:00+08:00,4462.54,4468.1,4461.95,4463.59,4441.748046796533,0,0,0,0,0,,3,2,1,0
2026-01-06T11:30:00+08:00,4463.72,4467.6,4463.07,4466.26,4442.709299863336,0,0,0,0,0,,3,2,1,0
2026-01-06T11:45:00+08:00,4466.27,4468.18,4464.61,4467.77,4443.692072417715,0,0,0,0,0,,3,2,1,0
2026-01-06T12:00:00+08:00,4467.73,4468.68,4464.71,4465.68,4444.554344087609,0,0,0,0,0,,3,2,1,0
2026-01-06T12:15:00+08:00,4465.79,4467.52,4463.17,4464.8,4445.348291378291,0,0,0,0,0,,3,2,1,0
2026-01-06T12:30:00+08:00,4464.8,4466.41,4461.62,4462.6,4446.024828971299,0,0,0,0,0,,3,2,1,0
2026-01-06T12:45:00+08:00,4462.62,4468.43,4462.62,4467.48,4446.866208227327,0,0,0,0,0,,3,2,1,0
2026-01-06T13:00:00+08:00,4467.23,4469.62,4467.06,4467.29,4447.66714123802,0,0,0,0,0,,3,2,1,0
2026-01-06T13:15:00+08:00,4467.31,4470.79,4466.81,4469.73,4448.532351385548,0,0,0,0,0,,3,2,1,0
2026-01-06T13:30:00+08:00,4469.54,4474.01,4461.87,4463.11,4449.1040238802325,0,0,0,0,0,,3,2,1,0
2026-01-06T13:45:00+08:00,4463.31,4464.92,4449.39,4452.02,4449.21837588493,0,0,0,0,0,,3,2,1,0
2026-01-06T14:00:00+08:00,4452.53,4458.36,4451.48,4456.93,4449.520792516893,0,0,0,0,0,,3,2,1,0
2026-01-06T14:15:00+08:00,4456.93,4461.42,4455.29,4461.02,4449.971741829956,0,0,0,0,0,,3,2,1,0
2026-01-06T14:30:00+08:00,4461.03,4465.75,4458.89,4463.63,4450.507359797409,0,0,0,0,0,,3,2,1,0
2026-01-06T14:45:00+08:00,4463.53,4467.14,4461.16,4465.65,4451.101188824961,0,0,0,0,0,,3,2,1,0
2026-01-06T15:00:00+08:00,4465.64,4470.53,4464.23,4468.55,4451.785455929865,0,0,0,0,0,,3,2,1,0
2026-01-06T15:15:00+08:00,4468.53,4469.75,4461.52,4464.67,4452.2907321679095,0,0,0,0,0,,3,2,1,0
2026-01-06T15:30:00+08:00,4464.62,4467.27,4463.49,4464.58,4452.7726642397565,0,0,0,0,0,,3,2,1,0
2026-01-06T15:45:00+08:00,4464.18,4466.48,4457.32,4459.31,4453.0290303480015,0,0,0,0,0,,3,2,1,0
2026-01-06T16:00:00+08:00,4458.76,4463.5,4457.31,4462.05,4453.382793863766,0,0,0,0,0,,3,2,1,0
2026-01-06T16:15:00+08:00,4462.07,4475.84,4461.68,4471.17,4454.080331359304,0,0,0,0,0,,3,2,1,0
2026-01-06T16:30:00+08:00,4471.07,4472.63,4464.39,4465.71,4454.536396796194,1,0,0,0,0,,3,2,1,0
2026-01-06T16:45:00+08:00,4465.86,4469.5,4465.05,4468.31,4455.076538098304,0,0,0,0,0,,3,2,1,0
2026-01-06T17:00:00+08:00,4468.5,4468.65,4453.6,4458.16,4455.19745817288,0,0,0,0,0,,3,2,1,0
2026-01-06T17:15:00+08:00,4458.14,4458.15,4452.02,4456.76,4455.258734322963,0,0,0,0,0,,3,2,1,0
2026-01-06T17:30:00+08:00,4456.75,4457.07,4454.12,4455.87,4455.282705525984,0,0,0,0,0,,3,2,1,0
2026-01-06T17:45:00+08:00,4455.79,4456.26,4444.66,4446.2,4454.926520995553,0,0,0,0,0,,3,2,1,0
2026-01-06T18:00:00+08:00,4446.21,4452.41,4442.38,4450.3,4454.745088799649,0,0,0,0,0,,3,2,1,0
2026-01-06T18:15:00+08:00,4450.01,4452.65,4448.52,4450.07,4454.561751983977,0,0,0,0,0,,3,2,1,0
2026-01-06T18:30:00+08:00,4450.07,4455.94,4448.43,4451.03,4454.423251906174,0,0,0,0,1,,3,2,1,0
2026-01-06T18:45:00+08:00,4451.1,4453.28,4449.28,4451.68,4454.3156734000495,0,0,0,0,0,,3,2,1,0
2026-01-06T19:00:00+08:00,4451.66,4453.11,4449.66,4450.79,4454.177411698087,0,0,0,0,0,,3,2,1,0
2026-01-06T19:15:00+08:00,4450.92,4455.81,4448.7,4455.43,4454.226532807966,0,0,0,0,0,,3,2,1,0
2026-01-06T19:30:00+08:00,4455.44,4462.48,4454.9,4462.07,4454.534119756673,0,0,0,0,0,,3,2,1,0
2026-01-06T19:45:00+08:00,4462.05,4464.66,4459.79,4463.18,4454.873173883862,0,0,0,0,0,,3,2,1,0
2026-01-06T20:00:00+08:00,4463.23,4464.66,4461.6,4462.11,4455.156970986456,0,0,0,0,0,,3,2,1,0
2026-01-06T20:15:00+08:00,4462.13,4465.74,4461.38,4464.47,4455.522187810517,0,0,0,0,0,,3,2,1,0
2026-01-06T20:30:00+08:00,4464.64,4465.99,4458.8,4462.1,4455.780141229712,0,0,0,0,0,,3,2,1,0
2026-01-06T20:45:00+08:00,4462.1,4464.84,4459.61,4463.72,4456.091508240312,0,0,0,0,0,,3,2,1,0
2026-01-06T21:00:00+08:00,4463.55,4468.15,4459.79,4465.59,4456.46399811324,0,0,0,0,0,,3,2,1,0
2026-01-06T21:15:00+08:00,4465.68,4470.33,4457.23,4459.05,4456.565409951937,0,0,0,0,0,,3,2,1,0
2026-01-06T21:30:00+08:00,4459.04,4462.32,4455.79,4461.29,4456.750687993038,0,0,0,1,0,,3,2,1,0
2026-01-06T21:45:00+08:00,4461.06,4468.19,4453.97,4467.91,4457.1883080717425,0,0,0,0,0,,3,2,1,0
